date,pm25,retail,electricity,temperature,phase
2021-05-30,128.85714285714286,67.09065465820154,77.51428571428572,31.63142857142857,covid
2021-06-06,143.71428571428572,56.03175553871777,87.57142857142858,33.23285714285714,covid
2021-06-13,181.7142857142857,53.81997571482102,113.0,34.035714285714285,covid
2021-06-20,96.14285714285714,53.81997571482102,106.95714285714284,31.684285714285718,covid
2021-06-27,148.71428571428572,54.557235656119936,117.32857142857142,33.48571428571429,covid
2021-07-04,193.14285714285717,56.37534649249294,130.45714285714286,35.72571428571428,covid
2021-07-11,138.57142857142858,53.52089856882241,135.58571428571426,35.559999999999995,covid
2021-07-18,91.0,55.6617345115753,120.8142857142857,31.88714285714285,covid
2021-07-25,82.0,51.38006262606951,107.58571428571427,29.462857142857143,covid
2021-08-01,74.57142857142857,49.239226683316616,105.68571428571428,28.90285714285714,covid
2021-08-08,92.57142857142856,56.37534649249294,109.78571428571429,28.722857142857144,covid
2021-08-15,112.28571428571428,57.802570454328205,114.32857142857144,29.368571428571432,covid
2021-08-22,118.42857142857144,47.09839074056372,120.1,28.90285714285714,covid
2021-08-29,115.85714285714286,49.95283866423425,115.44285714285715,28.928571428571427,covid
2021-09-05,72.57142857142857,49.239226683316616,99.37142857142858,27.30857142857143,covid
2021-09-12,80.71428571428571,52.80728658790478,103.82857142857144,27.58,covid
2021-09-19,74.28571428571429,53.52089856882241,96.11428571428573,27.047142857142852,covid
2021-09-26,74.42857142857143,62.08424233983399,99.4857142857143,27.062857142857144,covid
2021-10-03,104.42857142857144,71.36119809176321,105.91428571428571,27.63142857142857,covid
2021-10-10,136.14285714285714,69.93397412992795,105.18571428571428,26.794285714285717,covid
2021-10-17,211.14285714285717,70.64758611084558,90.10000000000001,25.301428571428573,covid
2021-10-24,148.28571428571428,61.370630358916365,73.08571428571429,22.337142857142855,covid
2021-10-31,223.0,60.65701837799873,65.31428571428572,20.27142857142857,covid
2021-11-07,372.4285714285714,49.95283866423425,58.285714285714285,19.127142857142854,covid
2021-11-14,402.1428571428572,49.239226683316616,60.58571428571429,18.68857142857143,covid
2021-11-21,368.7142857142857,52.09367460698714,60.871428571428574,16.455714285714286,covid
2021-11-28,367.8571428571428,49.95283866423425,61.5,16.28,covid
2021-12-05,361.2857142857143,52.09367460698714,62.07142857142857,16.2,covid
2021-12-12,278.85714285714283,47.81200272148135,63.44285714285716,15.185714285714283,covid
2021-12-19,331.42857142857144,49.239226683316616,66.02857142857142,11.082857142857142,covid
2021-12-26,409.8571428571428,46.38477875964609,70.62857142857142,12.835714285714284,covid
2022-01-02,318.2857142857143,50.66645064515188,69.8,12.641428571428571,covid
2022-01-09,251.7142857142857,53.52089856882241,68.04285714285714,14.24,covid
2022-01-16,251.0,50.66645064515188,72.45714285714284,11.024285714285714,covid
2022-01-23,324.42857142857144,49.239226683316616,75.45714285714287,11.367142857142856,covid
2022-01-30,248.7142857142857,50.66645064515188,74.65714285714286,10.754285714285714,covid
2022-02-06,283.7142857142857,51.38006262606951,73.17142857142858,12.93,covid
2022-02-13,221.0,51.38006262606951,67.21428571428571,14.012857142857143,covid
2022-02-20,225.42857142857144,51.38006262606951,63.771428571428565,16.097142857142856,covid
2022-02-27,202.14285714285717,54.23451054974005,62.91428571428572,17.232857142857142,covid
2022-03-06,165.14285714285714,58.51618243524583,62.54285714285714,18.572857142857146,covid
2022-03-13,192.7142857142857,54.94812253065767,64.54285714285714,21.912857142857145,covid
2022-03-20,240.8571428571429,54.94812253065767,64.54285714285714,27.072857142857146,covid
2022-03-27,221.42857142857144,52.09367460698714,65.37619047619047,27.205714285714286,covid
2022-04-03,255.42857142857144,52.6028599571674,90.2142857142857,29.525714285714287,post_covid
2022-04-10,250.57142857142856,55.81035141797028,98.37142857142858,31.74285714285714,post_covid
2022-04-17,251.14285714285717,52.6028599571674,106.11428571428573,32.707142857142856,post_covid
2022-04-24,265.2857142857143,49.395368496364505,108.77142857142857,33.03857142857143,post_covid
2022-05-01,265.7142857142857,53.88585654148855,117.98571428571428,35.43857142857143,post_covid
2022-05-08,220.57142857142856,52.6028599571674,115.02857142857144,34.47571428571428,post_covid
2022-05-15,191.28571428571428,54.52735483364913,129.4857142857143,36.67285714285714,post_covid
2022-05-22,249.0,53.88585654148855,130.8,36.637142857142855,post_covid
