Date,Max_Demand_Met_MW,Peak_hr_Shortage_MW,Energy_Consumption_MUs,Date
2022-09-05,6429.0,0.0,131.8,
2022-09-06,6488.0,0.0,133.2,
2022-09-07,6482.0,0.0,134.1,
2022-09-08,6634.0,0.0,136.8,
2022-09-09,6614.0,0.0,139.0,
2022-09-10,6542.0,0.0,133.8,
2022-09-11,6272.0,0.0,125.2,
2022-09-12,6444.0,0.0,132.5,
2022-09-13,6282.0,0.0,127.5,
2022-09-14,5947.0,0.0,121.6,
2022-09-15,5226.0,0.0,112.5,
2022-09-16,4582.0,0.0,98.5,
2022-09-17,4746.0,0.0,98.0,
2022-09-18,5094.0,0.0,99.3,
2022-09-19,5318.0,0.0,111.5,
2022-09-20,5332.0,0.0,110.8,
2022-09-21,5167.0,0.0,106.8,
2022-09-22,4718.0,0.0,98.7,
2022-09-23,4573.0,0.0,92.3,
2022-09-24,4146.0,0.0,85.1,
2022-09-25,3987.0,0.0,83.1,
2022-09-26,4612.0,0.0,95.2,
2022-09-27,4771.0,0.0,99.1,
2022-09-28,4896.0,0.0,103.0,
2022-09-29,5018.0,0.0,104.2,
2022-09-30,5062.0,0.0,106.2,
2022-10-01,4722.0,0.0,103.3,
2022-10-02,4510.0,0.0,91.2,
2022-10-03,4803.0,0.0,100.9,
2022-10-04,4944.0,0.0,104.8,
2022-10-05,4693.0,0.0,96.2,
2022-10-06,4616.0,0.0,97.2,
2022-10-07,4450.0,0.0,91.5,
2022-10-08,3795.0,0.0,78.7,
2022-10-09,3422.0,0.0,68.4,
2022-10-10,3730.0,0.0,72.9,
2022-10-11,3874.0,0.0,76.8,
2022-10-12,4013.0,0.0,79.4,
2022-10-13,3995.0,0.0,78.2,
2022-10-14,4001.0,0.0,79.4,
2022-10-15,3668.0,0.0,74.6,
2022-10-16,3470.0,0.0,71.1,
2022-10-17,4003.0,0.0,79.0,
2022-10-18,3954.0,0.0,80.0,
2022-10-19,4015.0,0.0,80.8,
2022-10-20,4047.0,0.0,80.7,
2022-10-21,4043.0,0.0,81.6,
2022-10-22,3765.0,0.0,76.2,
2022-10-23,3279.0,0.0,67.7,
2022-10-24,2994.0,0.0,61.0,
2022-10-25,3108.0,0.0,59.7,
2022-10-26,3047.0,0.0,61.8,
2022-10-27,3429.0,0.0,68.0,
2022-10-28,3663.0,0.0,71.1,
2022-10-29,3466.0,0.0,68.8,
2022-10-30,3237.0,0.0,64.2,
2022-10-31,3556.0,0.0,69.2,
2022-11-01,3663.0,0.0,71.3,
2022-11-02,3721.0,0.0,72.3,
2022-11-03,3725.0,0.0,72.4,
2022-11-04,3847.0,0.0,73.5,
2022-11-05,3646.0,0.0,71.6,
2022-11-06,3504.0,0.0,68.7,
2022-11-07,3767.0,0.0,74.0,
2022-11-08,3752.0,0.0,69.7,
2022-11-09,3713.0,0.0,72.9,
2022-11-10,3831.0,0.0,73.3,
2022-11-11,3756.0,0.0,74.8,
2022-11-12,3469.0,0.0,65.0,
2022-11-13,3364.0,0.0,61.1,
2022-11-14,3539.0,0.0,67.2,
2022-11-15,3525.0,0.0,68.3,
2022-11-16,3576.0,0.0,67.2,
2022-11-17,3528.0,0.0,67.0,
2022-11-18,3717.0,0.0,66.7,
2022-11-19,3439.0,0.0,62.5,
2022-11-20,3554.0,0.0,60.6,
2022-11-21,3529.0,0.0,64.0,
2022-11-22,3591.0,0.0,66.0,
2022-11-23,3614.0,0.0,65.2,
2022-11-24,3560.0,0.0,65.7,
2022-11-25,3678.0,0.0,68.0,
2022-11-26,3525.0,0.0,63.1,
2022-11-27,3608.0,0.0,61.0,
2022-11-28,3581.0,0.0,65.0,
2022-11-29,3617.0,0.0,65.2,
2022-11-30,3751.0,0.0,66.5,
2022-12-01,3642.0,0.0,66.5,
2022-12-02,3820.0,0.0,67.2,
2022-12-03,3650.0,0.0,65.4,
2022-12-04,3346.0,0.0,59.8,
2022-12-05,,,,
2022-12-06,,,,
2022-12-07,,,,
2022-12-08,,,,
2022-12-09,,,,
2022-12-10,,,,
2022-12-11,,,,
2022-12-12,,,,
2022-12-13,,,,
2022-12-14,,,,
2022-12-15,,,,
2022-12-16,,,,
2022-12-17,,,,
2022-12-18,,,,
2022-12-19,,,,
2022-12-20,,,,
2022-12-21,,,,
2022-12-22,,,,
2022-12-23,,,,
2022-12-24,,,,
2022-12-25,,,,
2022-12-26,,,,
2022-12-27,,,,
2022-12-28,,,,
2022-12-29,,,,
2022-12-30,,,,
2022-12-31,,,,
2023-01-01,,,,
2023-01-02,,,,
2023-01-03,,,,
2023-01-04,,,,
2023-01-05,,,,
2023-01-06,,,,
2023-01-07,,,,
2023-01-08,,,,
2023-01-09,,,,
2023-01-10,,,,
2023-01-11,,,,
2023-01-12,,,,
2023-01-13,,,,
2023-01-14,,,,
2023-01-15,,,,
2023-01-16,,,,
2023-01-17,,,,
2023-01-18,,,,
2023-01-19,,,,
2023-01-20,,,,
2023-01-21,,,,
2023-01-22,,,,
2023-01-23,,,,
2023-01-24,,,,
2023-01-25,,,,
2023-01-26,,,,
2023-01-27,,,,
2023-01-28,,,,
2023-01-29,,,,
2023-01-30,,,,
2023-01-31,,,,
2023-02-01,,,,
2023-02-02,,,,
2023-02-03,,,,
2023-02-04,,,,
2023-02-05,,,,
2023-02-06,,,,
2023-02-07,,,,
2023-02-08,,,,
2023-02-09,,,,
2023-02-10,,,,
2023-02-11,,,,
2023-02-12,,,,
2023-02-13,,,,
2023-02-14,,,,
2023-02-15,,,,
2023-02-16,,,,
2023-02-17,,,,
2023-02-18,,,,
2023-02-19,,,,
2023-02-20,,,,
2023-02-21,,,,
2023-02-22,,,,
2023-02-23,,,,
2023-02-24,,,,
2023-02-25,,,,
2023-02-26,,,,
2023-02-27,,,,
2023-02-28,,,,
2023-03-01,,,,
2023-03-02,,,,
2023-03-03,,,,
2023-03-04,,,,
2023-03-05,,,,
2023-03-06,,,,
2023-03-07,,,,
2023-03-08,,,,
2023-03-09,,,,
2023-03-10,,,,
2023-03-11,,,,
2023-03-12,,,,
2023-03-13,,,,
2023-03-14,,,,
2023-03-15,,,,
2023-03-16,,,,
2023-03-17,,,,
2023-03-18,,,,
2023-03-19,,,,
2023-03-20,,,,
2023-03-21,,,,
2023-03-22,,,,
2023-03-23,,,,
2023-03-24,,,,
2023-03-25,,,,
2023-03-26,,,,
2023-03-27,3566.0,0.0,69.6,
2023-03-28,3642.0,0.0,67.5,
2023-03-29,3648.0,0.0,73.8,
2023-03-30,3518.0,0.0,70.2,
2023-03-31,3699.0,0.0,69.7,
2023-04-01,3411.0,0.0,66.3,
2023-04-02,3360.0,0.0,64.0,
2023-04-03,3588.0,0.0,70.1,
2023-04-04,3550.0,0.0,70.6,
2023-04-05,3666.0,0.0,73.6,
2023-04-06,3632.0,0.0,74.1,
2023-04-07,3766.0,0.0,74.0,
2023-04-08,3544.0,0.0,71.8,
2023-04-09,3409.0,0.0,70.7,
2023-04-10,3812.0,0.0,77.5,
2023-04-11,3908.0,0.0,80.1,
2023-04-12,4126.0,0.0,85.4,
2023-04-13,4276.0,0.0,88.3,
2023-04-14,4305.0,0.0,88.7,
2023-04-15,4291.0,0.0,91.4,
2023-04-16,4371.0,0.0,90.7,
2023-04-17,5059.0,0.0,101.1,
2023-04-18,5324.0,0.0,109.1,
2023-04-19,5232.0,0.0,107.1,
2023-04-20,5028.0,0.0,103.9,
2023-04-21,4680.0,0.0,98.8,
2023-04-22,4310.0,0.0,89.3,
2023-04-23,3934.0,0.0,81.1,
2023-04-24,4082.0,0.0,86.2,
2023-04-25,4174.0,0.0,87.7,
2023-04-26,4445.0,0.0,92.4,
2023-04-27,4626.0,0.0,94.1,
2023-04-28,4395.0,0.0,93.8,
2023-04-29,4048.0,0.0,89.3,
2023-04-30,3791.0,0.0,81.6,
2023-05-01,3607.0,0.0,76.6,
2023-05-02,3682.0,0.0,74.5,
2023-05-03,3944.0,0.0,74.7,
2023-05-04,3670.0,0.0,74.1,
2023-05-05,3940.0,0.0,79.0,
2023-05-06,3826.0,0.0,81.3,
2023-05-07,3816.0,0.0,82.1,
2023-05-08,4460.0,0.0,91.7,
2023-05-09,4518.0,0.0,93.9,
2023-05-10,4595.0,0.0,95.2,
2023-05-11,4808.0,0.0,99.8,
2023-05-12,5145.0,0.0,103.9,
2023-05-13,5197.0,0.0,104.4,
2023-05-14,5188.0,0.0,106.9,
2023-05-15,5661.0,0.0,115.4,
2023-05-16,5691.0,0.0,117.7,
2023-05-17,5867.0,0.0,118.6,
2023-05-18,5593.0,0.0,110.8,
2023-05-19,5458.0,0.0,111.9,
2023-05-20,5391.0,0.0,110.9,
2023-05-21,5948.0,0.0,110.2,
2023-05-22,6427.0,0.0,129.9,
2023-05-23,6785.0,0.0,135.0,
2023-05-24,6142.0,0.0,119.1,
2023-05-25,5569.0,0.0,111.5,
2023-05-26,4991.0,0.0,103.8,
2023-05-27,5051.0,0.0,97.4,
2023-05-28,4780.0,0.0,98.0,
2023-05-29,4782.0,0.0,99.0,
2023-05-30,4871.0,0.0,97.7,
2023-05-31,4462.0,0.0,92.4,
2023-06-01,4298.0,0.0,88.6,
2023-06-02,4567.0,0.0,94.0,
2023-06-03,4618.0,0.0,98.0,
2023-06-04,4805.0,0.0,97.6,
2023-06-05,5493.0,0.0,110.0,
2023-06-06,5511.0,0.0,113.7,
2023-06-07,5664.0,0.0,116.1,
2023-06-08,5971.0,0.0,121.2,
2023-06-09,6387.0,0.0,126.4,
2023-06-10,6285.0,0.0,126.2,
2023-06-11,6101.0,0.0,119.1,
2023-06-12,6782.0,0.0,135.2,
2023-06-13,7043.0,0.0,143.6,
2023-06-14,7089.0,0.0,142.6,
2023-06-15,6799.0,0.0,138.5,
2023-06-16,6587.0,0.0,136.8,
2023-06-17,6531.0,0.0,132.1,
2023-06-18,6308.0,0.0,126.7,
2023-06-19,6255.0,0.0,125.2,
2023-06-20,6304.0,0.0,128.7,
2023-06-21,6382.0,0.0,132.4,
2023-06-22,6880.0,0.0,137.3,
2023-06-23,6933.0,0.0,143.3,
2023-06-24,6829.0,0.0,136.4,
2023-06-25,6283.0,0.0,106.7,
2023-06-26,5460.0,0.0,114.1,
2023-06-27,5755.0,0.0,119.6,
2023-06-28,5980.0,0.0,122.5,
2023-06-29,5651.0,0.0,115.6,
2023-06-30,5770.0,0.0,118.2,
2023-07-01,5634.0,0.0,117.1,
2023-07-02,6170.0,0.0,116.8,
2023-07-03,6953.0,0.0,136.9,
2023-07-04,6696.0,0.0,139.5,
2023-07-05,6540.0,0.0,134.4,
2023-07-06,5989.0,0.0,123.5,
2023-07-07,6099.0,0.0,125.0,
2023-07-08,5790.0,0.0,111.3,
2023-07-09,4838.0,0.0,101.4,
2023-07-10,5322.0,0.0,107.9,
2023-07-11,5260.0,0.0,110.2,
2023-07-12,5607.0,0.0,119.6,
2023-07-13,6055.0,0.0,123.9,
2023-07-14,5862.0,0.0,123.4,
2023-07-15,5714.0,0.0,120.5,
2023-07-16,5721.0,0.0,113.8,
2023-07-17,6165.0,0.0,127.2,
2023-07-18,5879.0,0.0,127.3,
2023-07-19,6466.0,0.0,130.2,
2023-07-20,7018.0,0.0,140.6,
2023-07-21,7344.0,0.0,149.4,
2023-07-22,6924.0,0.0,142.8,
2023-07-23,6792.0,0.0,136.2,
2023-07-24,7101.0,0.0,146.4,
2023-07-25,7220.0,0.0,147.3,
2023-07-26,6671.0,0.0,128.0,
2023-07-27,6180.0,0.0,128.4,
2023-07-28,6073.0,0.0,125.0,
2023-07-29,5263.0,0.0,112.7,
2023-07-30,5978.0,0.0,113.4,
2023-07-31,6527.0,0.0,131.6,
2023-08-01,6736.0,0.0,136.0,
2023-08-02,7005.0,0.0,139.3,
2023-08-03,6835.0,0.0,137.7,
2023-08-04,6405.0,0.0,133.9,
2023-08-05,6125.0,0.0,127.1,
2023-08-06,6169.0,0.0,123.9,
2023-08-07,6269.0,0.0,128.8,
2023-08-08,6309.0,0.0,129.5,
2023-08-09,6277.0,0.0,129.4,
2023-08-10,6548.0,0.0,132.0,
2023-08-11,6588.0,0.0,134.8,
2023-08-12,6374.0,0.0,129.3,
2023-08-13,6069.0,0.0,122.8,
2023-08-14,6139.0,0.0,128.9,
2023-08-15,6023.0,0.0,112.7,
2023-08-16,6780.0,0.0,134.4,
2023-08-17,6912.0,0.0,139.1,
2023-08-18,7114.0,0.0,144.3,
2023-08-19,6902.0,0.0,138.9,
2023-08-20,6745.0,0.0,132.8,
2023-08-21,7186.0,0.0,147.8,
2023-08-22,7315.0,0.0,147.9,
2023-08-23,6331.0,0.0,129.7,
2023-08-24,5875.0,0.0,122.6,
2023-08-25,6185.0,0.0,125.5,
2023-08-26,5926.0,0.0,123.3,
2023-08-27,5855.0,0.0,119.1,
2023-08-28,6426.0,0.0,128.4,
2023-08-29,6427.0,0.0,132.8,
2023-08-30,6352.0,0.0,130.7,
2023-08-31,6523.0,0.0,132.3,
2023-09-01,6681.0,0.0,138.1,
2023-09-02,6575.0,0.0,135.1,
2023-09-03,6533.0,0.0,128.6,
2023-09-04,6642.0,0.0,135.8,
2023-09-05,6953.0,0.0,141.3,
2023-09-06,6716.0,0.0,138.6,
2023-09-07,6371.0,0.0,130.1,
2023-09-08,5963.0,0.0,127.0,
2023-09-09,5920.0,0.0,113.1,
2023-09-10,4526.0,0.0,96.6,
2023-09-11,5233.0,0.0,107.1,
2023-09-12,5654.0,0.0,116.3,
2023-09-13,6206.0,0.0,126.9,
2023-09-14,6729.0,0.0,137.7,
2023-09-15,6404.0,0.0,131.3,
2023-09-16,5943.0,0.0,121.1,
2023-09-17,5162.0,0.0,108.2,
2023-09-18,5495.0,0.0,114.8,
2023-09-19,6009.0,0.0,124.5,
2023-09-20,6320.0,0.0,130.9,
2023-09-21,6543.0,0.0,135.9,
2023-09-22,6475.0,0.0,136.0,
2023-09-23,6338.0,0.0,124.9,
2023-09-24,5383.0,0.0,111.6,
2023-09-25,5645.0,0.0,118.1,
2023-09-26,5736.0,0.0,122.4,
2023-09-27,5640.0,0.0,120.5,
2023-09-28,5313.0,0.0,112.9,
2023-09-29,5413.0,0.0,114.7,
2023-09-30,5163.0,0.0,111.6,
2023-10-01,5068.0,0.0,102.9,
2023-10-02,4600.0,0.0,89.5,
2023-10-03,4755.0,0.0,98.3,
2023-10-04,4869.0,0.0,101.4,
2023-10-05,4843.0,0.0,100.9,
2023-10-06,4925.0,0.0,102.6,
2023-10-07,4861.0,0.0,103.8,
2023-10-08,5277.0,0.0,105.0,
2023-10-09,5500.0,0.0,114.6,
2023-10-10,5487.0,0.0,115.2,
2023-10-11,5040.0,0.0,108.7,
2023-10-12,4863.0,0.0,101.7,
2023-10-13,4958.0,0.0,104.4,
2023-10-14,4715.0,0.0,102.8,
2023-10-15,4523.0,0.0,96.1,
2023-10-16,4511.0,0.0,95.0,
2023-10-17,4022.0,0.0,81.7,
2023-10-18,4095.0,0.0,80.7,
2023-10-19,4078.0,0.0,79.7,
2023-10-20,4067.0,0.0,79.7,
2023-10-21,3812.0,0.0,76.4,
2023-10-22,3570.0,0.0,73.0,
2023-10-23,3979.0,0.0,76.9,
2023-10-24,3480.0,0.0,69.9,
2023-10-25,4006.0,0.0,77.6,
2023-10-26,4028.0,0.0,79.2,
2023-10-27,4038.0,0.0,79.4,
2023-10-28,3817.0,0.0,73.9,
2023-10-29,3656.0,0.0,73.6,
2023-10-30,4048.0,0.0,79.7,
2023-10-31,4124.0,0.0,80.9,
2023-11-01,4186.0,0.0,81.5,
2023-11-02,4153.0,0.0,80.9,
2023-11-03,4140.0,0.0,81.4,
2023-11-04,3903.0,0.0,76.2,
2023-11-05,3819.0,0.0,72.5,
2023-11-06,4026.0,0.0,77.3,
2023-11-07,4002.0,0.0,77.9,
2023-11-08,4047.0,0.0,77.9,
2023-11-09,4031.0,0.0,77.7,
2023-11-10,4097.0,0.0,75.8,
2023-11-11,3572.0,0.0,68.6,
2023-11-12,3025.0,0.0,59.6,
2023-11-13,2872.0,0.0,55.9,
2023-11-14,3205.0,0.0,60.3,
2023-11-15,3554.0,0.0,63.7,
2023-11-16,3536.0,0.0,66.4,
2023-11-17,3808.0,0.0,68.7,
2023-11-18,3558.0,0.0,66.1,
2023-11-19,3465.0,0.0,62.8,
2023-11-20,3504.0,0.0,66.3,
2023-11-21,3548.0,0.0,69.7,
2023-11-22,3724.0,0.0,71.1,
2023-11-23,3656.0,0.0,71.6,
2023-11-24,3911.0,0.0,70.8,
2023-11-25,3698.0,0.0,68.8,
2023-11-26,3825.0,0.0,67.2,
2023-11-27,3859.0,0.0,68.4,
2023-11-28,3749.0,0.0,69.8,
2023-11-29,3829.0,0.0,70.0,
2023-11-30,3784.0,0.0,69.5,
2023-12-01,3978.0,0.0,71.0,
2023-12-02,3658.0,0.0,66.5,
2023-12-03,3793.0,0.0,66.9,
2023-12-04,3769.0,0.0,69.4,
2023-12-05,3824.0,0.0,70.0,
2023-12-06,3837.0,0.0,69.5,
2023-12-07,3816.0,0.0,68.6,
2023-12-08,4032.0,0.0,71.2,
2023-12-09,3826.0,0.0,67.1,
2023-12-10,3885.0,0.0,64.9,
2023-12-11,3890.0,0.0,71.3,
2023-12-12,3950.0,0.0,70.7,
2023-12-13,4061.0,0.0,70.3,
2023-12-14,3740.0,0.0,68.3,
2023-12-15,3992.0,0.0,70.7,
2023-12-16,4003.0,0.0,70.5,
2023-12-17,4097.0,0.0,68.7,
2023-12-18,4096.0,0.0,71.2,
2023-12-19,4154.0,0.0,73.1,
2023-12-20,4338.0,0.0,74.6,
2023-12-21,4287.0,0.0,74.1,
2023-12-22,4570.0,0.0,75.9,
2023-12-23,4253.0,0.0,71.7,
2023-12-24,4253.0,0.0,68.9,
2023-12-25,4358.0,0.0,71.1,
2023-12-26,4382.0,0.0,73.8,
2023-12-27,4500.0,0.0,76.7,
2023-12-28,4515.0,0.0,76.5,
2023-12-29,4813.0,0.0,80.0,
2023-12-30,4441.0,0.0,75.2,
2023-12-31,4600.0,0.0,73.0,
2024-01-01,5062.0,0.0,79.6,
2024-01-02,4881.0,0.0,80.1,
2024-01-03,5250.0,0.0,84.9,
2024-01-04,5159.0,0.0,87.6,
2024-01-05,5413.0,0.0,90.4,
2024-01-06,5100.0,0.0,85.5,
2024-01-07,5087.0,0.0,81.7,
2024-01-08,5256.0,0.0,88.4,
2024-01-09,5372.0,0.0,91.3,
2024-01-10,5526.0,0.0,92.9,
2024-01-11,5370.0,0.0,92.7,
2024-01-12,5665.0,0.0,95.4,
2024-01-13,5316.0,0.0,87.3,
2024-01-14,5442.0,0.0,85.8,
2024-01-15,5454.0,0.0,90.1,
2024-01-16,5376.0,0.0,91.9,
2024-01-17,5523.0,0.0,93.0,
2024-01-18,5414.0,0.0,91.9,
2024-01-19,5769.0,0.0,97.0,
2024-01-20,5282.0,0.0,90.7,
2024-01-21,5430.0,0.0,87.5,
2024-01-22,5746.0,0.0,90.6,
2024-01-23,5391.0,0.0,91.4,
2024-01-24,5640.0,0.0,92.0,
2024-01-25,5520.0,0.0,92.0,
2024-01-26,4847.0,0.0,78.7,
2024-01-27,4968.0,0.0,79.4,
2024-01-28,5020.0,0.0,81.5,
2024-01-29,5122.0,0.0,85.4,
2024-01-30,5176.0,0.0,86.8,
2024-01-31,5296.0,0.0,88.7,
2024-02-01,4993.0,0.0,84.7,
2024-02-02,5338.0,0.0,87.3,
2024-02-03,4893.0,0.0,80.7,
2024-02-04,4861.0,0.0,75.7,
2024-02-05,4803.0,0.0,79.6,
2024-02-06,4793.0,0.0,79.5,
2024-02-07,4764.0,0.0,82.3,
2024-02-08,4701.0,0.0,80.9,
2024-02-09,4840.0,0.0,79.9,
2024-02-10,4573.0,0.0,74.8,
2024-02-11,4521.0,0.0,71.9,
2024-02-12,4497.0,0.0,75.4,
2024-02-13,4465.0,0.0,76.6,
2024-02-14,4673.0,0.0,76.4,
2024-02-15,4267.0,0.0,74.1,
2024-02-16,4498.0,0.0,74.9,
2024-02-17,4130.0,0.0,68.6,
2024-02-18,4113.0,0.0,67.0,
2024-02-19,4081.0,0.0,70.5,
2024-02-20,4049.0,0.0,71.4,
2024-02-21,4144.0,0.0,73.3,
2024-02-22,4019.0,0.0,72.4,
2024-02-23,4168.0,0.0,74.3,
2024-02-24,3952.0,0.0,70.2,
2024-02-25,4067.0,0.0,67.9,
2024-02-26,3943.0,0.0,71.0,
2024-02-27,4059.0,0.0,71.5,
2024-02-28,4089.0,0.0,71.5,
2024-02-29,4014.0,0.0,72.0,
2024-03-01,4114.0,0.0,73.0,
2024-03-02,3699.0,0.0,68.1,
2024-03-03,3838.0,0.0,66.7,
2024-03-04,3918.0,0.0,63.0,
2024-03-05,4028.0,0.0,69.8,
2024-03-06,4191.0,0.0,71.2,
2024-03-07,4022.0,0.0,68.4,
2024-03-08,4419.0,0.0,70.6,
2024-03-09,3744.0,0.0,66.0,
2024-03-10,3755.0,0.0,64.3,
2024-03-11,3908.0,0.0,69.3,
2024-03-12,3811.0,0.0,69.7,
2024-03-13,3854.0,0.0,70.8,
2024-03-14,3752.0,0.0,70.7,
2024-03-15,3956.0,0.0,71.3,
2024-03-16,3619.0,0.0,67.6,
2024-03-17,3582.0,0.0,65.1,
2024-03-18,3754.0,0.0,69.5,
2024-03-19,3762.0,0.0,71.9,
2024-03-20,3860.0,0.0,74.8,
2024-03-21,3692.0,0.0,72.9,
2024-03-22,4090.0,0.0,76.2,
2024-03-23,3750.0,0.0,72.6,
2024-03-24,3405.0,0.0,66.3,
2024-03-25,2682.0,0.0,55.7,
2024-03-26,3453.0,0.0,67.9,
2024-03-27,3892.0,0.0,77.5,
2024-03-28,4020.0,0.0,82.2,
2024-03-29,4177.0,0.0,84.3,
2024-03-30,4040.0,0.0,84.8,
2024-03-31,3829.0,0.0,82.3,
2024-04-01,,,,
2024-04-02,,,,
2024-04-03,,,,
2024-04-04,,,,
2024-04-05,,,,
2024-04-06,,,,
2024-04-07,,,,
2024-04-08,,,,
2024-04-09,,,,
2024-04-10,,,,
2024-04-11,,,,
2024-04-12,,,,
2024-04-13,,,,
2024-04-14,,,,
2024-04-15,,,,
2024-04-16,,,,
2024-04-17,,,,
2024-04-18,,,,
2024-04-19,,,,
2024-04-20,,,,
2024-04-21,,,,
2024-04-22,,,,
2024-04-23,,,,
2024-04-24,,,,
2024-04-25,,,,
2024-04-26,,,,
2024-04-27,,,,
2024-04-28,,,,
2024-04-29,5301.0,0.0,108.4,
2024-04-30,5016.0,0.0,105.5,
2024-05-01,4724.0,0.0,98.5,
2024-05-02,4800.0,0.0,98.8,
2024-05-03,5020.0,0.0,102.8,
2024-05-04,5096.0,0.0,105.7,
2024-05-05,5366.0,0.0,106.8,
2024-05-06,6026.0,0.0,119.6,
2024-05-07,6427.0,0.0,126.9,
2024-05-08,6310.0,0.0,128.6,
2024-05-09,6210.0,0.0,127.3,
2024-05-10,6414.0,0.0,127.4,
2024-05-11,5697.0,0.0,115.7,
2024-05-12,6078.0,0.0,119.5,
2024-05-13,6253.0,0.0,129.9,
2024-05-14,6176.0,0.0,127.7,
2024-05-15,6387.0,0.0,129.3,
2024-05-16,6756.0,0.0,134.8,
2024-05-17,6944.0,0.0,139.7,
2024-05-18,7024.0,0.0,141.6,
2024-05-19,7033.0,0.0,138.5,
2024-05-20,7481.0,0.0,152.4,
2024-05-21,7703.0,0.0,158.4,
2024-05-22,7916.0,0.0,160.8,
2024-05-23,7648.0,0.0,157.7,
2024-05-24,7774.0,0.0,157.7,
2024-05-25,7558.0,0.0,144.1,
2024-05-26,7597.0,0.0,145.8,
2024-05-27,7897.0,0.0,161.1,
2024-05-28,7799.0,0.0,161.7,
2024-05-29,8188.0,0.0,163.4,
2024-05-30,8017.0,0.0,162.7,
2024-05-31,7925.0,0.0,163.8,
2024-06-01,7915.0,0.0,154.2,
2024-06-02,7233.0,0.0,144.6,
2024-06-03,7805.0,0.0,155.3,
2024-06-04,7772.0,0.0,156.2,
2024-06-05,7892.0,0.0,159.0,
2024-06-06,7395.0,0.0,146.8,
2024-06-07,7349.0,0.0,147.4,
2024-06-08,7340.0,0.0,143.0,
2024-06-09,6992.0,0.0,136.7,
2024-06-10,7400.0,0.0,150.4,
2024-06-11,7556.0,0.0,154.1,
2024-06-12,7677.0,0.0,157.3,
2024-06-13,7897.0,0.0,163.5,
2024-06-14,8088.0,0.0,164.8,
2024-06-15,7680.0,0.0,158.0,
2024-06-16,7786.0,0.0,154.8,
2024-06-17,8155.0,0.0,163.9,
2024-06-18,8568.0,0.0,177.7,
2024-06-19,8548.0,0.0,176.2,
2024-06-20,7710.0,0.0,159.3,
2024-06-21,7642.0,0.0,150.3,
2024-06-22,6900.0,0.0,142.5,
2024-06-23,7262.0,0.0,142.1,
2024-06-24,7472.0,0.0,153.0,
2024-06-25,7592.0,0.0,154.5,
2024-06-26,7695.0,0.0,156.1,
2024-06-27,7145.0,0.0,143.6,
2024-06-28,6694.0,0.0,127.6,
2024-06-29,6125.0,0.0,129.3,
2024-06-30,6777.0,0.0,131.8,
2024-07-01,7196.0,0.0,142.4,
2024-07-02,7250.0,0.0,149.0,
2024-07-03,6835.0,0.0,138.1,
2024-07-04,6055.0,0.0,127.7,
2024-07-05,6246.0,0.0,127.4,
2024-07-06,5947.0,0.0,123.8,
2024-07-07,5579.0,0.0,115.0,
2024-07-08,5735.0,0.0,119.6,
2024-07-09,5968.0,0.0,125.7,
2024-07-10,6313.0,0.0,132.5,
2024-07-11,7448.0,0.0,144.9,
2024-07-12,7079.0,0.0,140.5,
2024-07-13,6470.0,0.0,131.1,
2024-07-14,6780.0,0.0,131.4,
2024-07-15,6900.0,0.0,142.1,
2024-07-16,7375.0,0.0,150.4,
2024-07-17,7267.0,0.0,151.7,
2024-07-18,7031.0,0.0,149.3,
2024-07-19,7316.0,0.0,149.1,
2024-07-20,7194.0,0.0,144.7,
2024-07-21,7375.0,0.0,150.4,
2024-07-22,6922.0,0.0,148.2,
2024-07-23,7095.0,0.0,147.2,
2024-07-24,6920.0,0.0,142.4,
2024-07-25,7036.0,0.0,144.3,
2024-07-26,6949.0,0.0,145.3,
2024-07-27,6853.0,0.0,143.6,
2024-07-28,7123.0,0.0,141.9,
2024-07-29,7730.0,0.0,155.1,
2024-07-30,7862.0,0.0,163.1,
2024-07-31,8097.0,0.0,157.2,
2024-08-01,6475.0,0.0,134.7,
2024-08-02,6405.0,0.0,137.9,
2024-08-03,6292.0,0.0,132.6,
2024-08-04,6274.0,0.0,126.3,
2024-08-05,6461.0,0.0,132.2,
2024-08-06,6577.0,0.0,134.8,
2024-08-07,6232.0,0.0,131.2,
2024-08-08,6171.0,0.0,128.3,
2024-08-09,6465.0,0.0,130.6,
2024-08-10,5793.0,0.0,124.6,
2024-08-11,5646.0,0.0,114.2,
2024-08-12,5445.0,0.0,118.8,
2024-08-13,5879.0,0.0,121.9,
2024-08-14,6263.0,0.0,128.1,
2024-08-15,5897.0,0.0,113.0,
2024-08-16,6517.0,0.0,129.7,
2024-08-17,6179.0,0.0,132.6,
2024-08-18,6338.0,0.0,130.4,
2024-08-19,6262.0,0.0,129.0,
2024-08-20,5895.0,0.0,126.3,
2024-08-21,6437.0,0.0,129.7,
2024-08-22,6793.0,0.0,138.7,
2024-08-23,6233.0,0.0,129.7,
2024-08-24,6086.0,0.0,127.1,
2024-08-25,6058.0,0.0,121.9,
2024-08-26,5975.0,0.0,124.4,
2024-08-27,6047.0,0.0,127.2,
2024-08-28,6068.0,0.0,125.6,
2024-08-29,5565.0,0.0,118.8,
2024-08-30,6158.0,0.0,124.9,
2024-08-31,6246.0,0.0,128.6,
2024-09-01,6538.0,0.0,129.1,
2024-09-02,6297.0,0.0,133.4,
2024-09-03,6607.0,0.0,135.0,
2024-09-04,5783.0,0.0,121.3,
